CGATS.17
ORIGINATOR	"Ergosoft AG"
FILE_DESCRIPTOR	""
CREATED	"02/06/26"
NUMBER_OF_FIELDS	9
BEGIN_DATA_FORMAT
SAMPLE_ID SAMPLE_NAME CMYK_C CMYK_M CMYK_Y CMYK_K LAB_L LAB_A LAB_B
END_DATA_FORMAT
NUMBER_OF_SETS	3401
BEGIN_DATA
3060 "6DR PINK FIRE II 49192 2sides" 22.999924 71.999695 0.999466 0.000000 54.000153 46.800781 -12.699219
3061 "87F BRIGHT CERAMIC 49192 2sides" 0.000000 53.000687 97.999542 0.000000 66.700237 37.601563 65.898438
3062 "03T BLUE GREY 49192 2sides" 34.999619 26.100557 25.999847 6.999313 74.999619 1.000000 0.000000
3063 "01P DK STEEL GREY 49192 2sides(2" 25.999847 17.000076 20.999466 53.000687 42.000458 1.000000 1.000000
3064 "45W TIDAL BLUE 49192 2sides" 88.099489 0.000000 39.000534 0.000000 48.000305 -37.000000 -15.000000
3065 "2DH MEDIUM OLIVE 49192 2sides" 10.000763 2.999924 62.999924 66.999313 31.000229 -14.000000 20.000000
3066 "Tonal DK Gorge Green(2)" 100.000000 14.900435 96.099794 87.100023 34.599832 -27.000000 13.699219
3067 "Tonal DK Valor Blue(2)" 88.999771 54.900435 18.800641 22.000458 48.599985 -8.601563 -27.699219
3068 "2DH MEDIUM OLIVE NK1013759 WGRY" 16.000610 14.000153 65.000381 66.100557 43.599603 -0.500000 21.898438
3069 "39Y GORGE GREEN NK1013759 WGRY" 87.100023 3.100633 87.800412 68.999771 28.999771 -27.398438 13.800781
3070 "3EY PRO GREEN NK1013759 WGRY" 95.100328 27.100023 94.000153 82.000458 17.500572 -15.398438 5.800781
3071 "41S COLLEGE NAVY NK1013759 WGRY" 100.000000 72.100404 22.999924 80.199893 14.500649 0.699219 -11.500000
3072 "00A BLACK NK1013759 WGRY" 88.099489 7.800412 32.899977 100.000000 12.100404 -8.199219 -3.500000
3073 "06F ANTHRACITE NK1013759 WGRY" 65.999847 43.100633 47.100023 81.199359 21.899748 -2.699219 -0.101563
3074 "20Q DARK CINDER NK1013759 WGRY" 25.900664 66.100557 85.000381 87.100023 19.200427 9.000000 12.699219
3075 "31W CLASSIC GREEN NK1013759 WGY" 83.999390 22.999924 89.100481 3.100633 51.200122 -38.800781 22.800781
3076 "44A TIDAL BLUE NK1013759 WGRY" 82.000458 14.099336 20.000000 14.099336 54.500649 -27.398438 -25.699219
3077 "45W BLUSTERY NK1013759 WGRY" 90.200656 0.000000 60.199893 20.000000 50.000763 -47.601563 2.300781
3078 "48Y ITALY BLUE NK1013759 WGRY" 91.000229 40.000000 11.000229 3.900206 47.100023 -16.000000 -38.199219
3079 "56N FIELD PURPLE NK1013759 WGRY" 91.000229 90.000763 1.199359 14.099336 28.900587 20.898438 -38.199219
3080 "66P DEEP MAROON NK1013759 WGRY" 40.000000 100.000000 68.999771 70.000763 20.799573 24.300781 8.398438
3081 "4ES AERO BLUE NK1013759 WGRY" 94.000153 10.099947 22.000458 9.199664 48.900587 -27.898438 -31.398438
3082 "4EV GAME ROYAL NK1013759 WGRY" 96.899367 61.199359 17.999542 8.099489 37.099260 -6.898438 -35.699219
3083 "4KB DARK TURQ NK1013759 WGRY" 80.999466 7.800412 31.200122 7.800412 59.800107 -31.601563 -16.500000
3084 "4LB GYM BLUE NK1013759 WGRY" 100.000000 50.000763 20.000000 51.999695 25.900664 -9.601563 -23.199219
3085 "52M NEW ORCHID NK1013759 WGRY" 90.000763 85.999847 0.000000 47.100023 22.299535 11.800781 -29.199219
3086 "65N UNI RED NK1013759 WGRY" 5.099565 100.000000 79.000534 17.999542 42.400244 60.800781 34.800781
3087 "66Z PINK FIRE II NK1013759 WGRY" 25.099565 81.199359 1.199359 0.000000 51.900511 52.300781 -14.398438
3088 "69W TEAM CRIMSON NK1013759 WGRY" 11.000229 100.000000 80.100710 53.200580 29.900053 41.101563 23.398438
3089 "69X TEAM MAROON NK1013759 WGRY" 16.099794 100.000000 65.900664 65.000381 24.400702 32.601563 13.500000
3090 "Tonal DK Field Purple(2)" 92.199588 85.099565 11.000229 76.099794 2.999924 12.000000 -32.000000
3091 "Tonal DK Deep Maroon(2)" 51.000229 96.899367 65.099565 92.899977 12.599374 9.000000 3.898438
3092 "White" 0.000000 0.000000 0.000000 0.000000 100.000000 0.500000 0.500000
3093 "2DH MEDIUM OLIVE NK726466 WGREY" 30.000763 14.900435 66.999313 73.099870 43.599603 -0.500000 21.898438
3094 "39Y GORGE GREEN NK726466 WGREY" 89.100481 3.100633 88.999771 71.999695 28.999771 -27.398438 13.800781
3095 "3EY PRO GREEN NK726466 WGREY" 94.099336 27.100023 88.999771 83.999390 17.500572 -15.398438 5.800781
3096 "41S COLLEGE NAVY NK726466 WGREY" 100.000000 74.099336 23.900206 82.200351 14.500649 0.699219 -11.500000
3097 "00A BLACK NK726466 WGREY" 87.100023 7.800412 32.899977 100.000000 12.100404 -8.199219 -3.500000
3098 "06F ANTHRACITE NK726466 WGREY" 66.999313 43.100633 47.100023 81.199359 21.899748 -2.699219 -0.101563
3099 "20Q DARK CINDER NK726466 WGREY" 25.900664 64.100099 85.000381 87.100023 19.200427 9.000000 12.699219
3100 "31W CLASSIC GREEN NK726466 WGRY" 83.900206 23.900206 87.100023 3.100633 51.200122 -38.800781 22.800781
3101 "44A TIDAL BLUE NK726466 WGREY" 82.000458 14.099336 20.000000 14.099336 54.500649 -27.398438 -25.699219
3102 "45W BLUSTERY NK726466 WGREY" 93.200580 0.000000 61.199359 20.999466 50.000763 -47.601563 2.300781
3103 "48Y ITALY BLUE NK726466 WGREY" 91.000229 37.999542 11.000229 3.900206 47.100023 -16.000000 -38.199219
3104 "56N FIELD PURPLE NK726466 WGREY" 87.800412 88.999771 1.199359 14.099336 28.900587 20.898438 -38.199219
3105 "66P DEEP MAROON NK726466 WGREY" 40.000000 100.000000 68.999771 67.800412 20.799573 24.300781 8.398438
3106 "4ES AERO BLUE NK726466 WGREY" 97.000076 24.100099 20.000000 10.200656 48.900587 -27.898438 -31.398438
3107 "4EV GAME ROYAL NK726466 WGREY" 96.899367 61.199359 17.999542 7.100023 37.099260 -6.898438 -35.699219
3108 "4KB DARK TURQ NK726466 WGREY" 79.000534 7.800412 30.200656 7.800412 59.800107 -31.601563 -16.500000
3109 "4LB GYM BLUE NK726466 WGREY" 100.000000 51.000229 20.000000 51.000229 25.900664 -9.601563 -23.199219
3110 "52M NEW ORCHID NK726466 WGREY" 91.999695 85.999847 0.000000 47.100023 22.299535 11.800781 -29.199219
3111 "65N UNI RED NK726466 WGREY" 5.099565 100.000000 80.999466 18.800641 42.400244 60.800781 34.800781
3112 "66Z PINK FIRE II NK726466 WGREY" 30.099947 81.199359 3.199817 0.000000 51.900511 52.300781 -14.398438
3113 "69W TEAM CRIMSON NK726466 WGREY" 11.000229 100.000000 83.100633 52.199588 29.900053 41.101563 23.398438
3114 "69X TEAM MAROON NK726466 WGREY" 18.100252 100.000000 65.900664 68.000305 24.400702 32.601563 13.500000
3115 "01P DK STEEL GREY NK726466WGREY" 51.000229 41.100175 49.100481 36.000610 45.299458 1.000000 3.898438
3116 "10F TM WHITE NK700742" 0.000000 0.000000 0.000000 0.000000 100.000000 0.500000 0.500000
3117 "03S TM BLACK NK700742" 91.000229 7.800412 28.999771 97.999542 13.000687 -9.101563 -4.898438
3118 "05X TM ANTHRACITE NK700742" 68.099489 43.100633 47.800412 78.800641 23.100633 -2.699219 0.398438
3119 "01P TM DK STEEL GREY NK700742" 54.000153 43.100633 47.100023 36.899367 45.299458 1.000000 3.898438
3120 "2AQ TM BROWN NK700742" 25.099565 65.900664 83.100633 88.099489 20.399786 9.699219 13.601563
3121 "3EM TM KELLY GREEN NK700742" 82.000458 7.100023 87.100023 30.200656 47.499809 -37.300781 24.800781
3122 "31V TM DARK GREEN NK700742" 88.999771 3.100633 87.800412 68.999771 28.700694 -28.101563 13.199219
3123 "43V TM NAVY NK700742" 100.000000 74.900435 23.900206 83.199817 14.399939 1.101563 -11.500000
3124 "45W TM BLUSTERY NK700742" 94.099336 0.000000 62.000458 20.000000 49.300374 -49.199219 2.199219
3125 "49V TM ROYAL NK700742" 96.899367 60.000000 17.999542 7.100023 37.399863 -7.601563 -35.699219
3126 "4ES TM AERO BLUE NK700742" 95.100328 10.200656 20.100710 8.999771 53.000687 -37.500000 -29.199219
3127 "52V TM PURPLE NK700742" 91.000229 88.999771 1.199359 12.199588 29.100481 20.699219 -39.101563
3128 "64V TM SCARLET NK700742" 5.099565 100.000000 81.199359 18.800641 42.400244 60.898438 34.300781
3129 "67Y TM DARK MAROON NK700742" 50.000763 100.000000 74.900435 70.000763 20.000000 21.300781 8.101563
3130 "69W TM CRIMSON NK700742" 11.000229 100.000000 80.000000 52.199588 30.000763 41.300781 22.398438
3131 "69Y TM CARDINAL NK700742" 16.099794 100.000000 65.900664 67.100023 25.000381 33.800781 14.101563
3132 "6DR TM PINK FIRE II NK700742" 25.099565 77.999542 1.199359 0.000000 53.400473 49.601563 -14.601563
3133 "00A BLACK NK1013759 69W" 94.900435 0.000000 36.099794 100.000000 13.699550 -10.601563 -4.500000
3134 "00A BLACK NK652165 69W" 94.900435 0.000000 36.099794 100.000000 13.699550 -10.601563 -4.500000
3135 "00A BLACK NK1022685 69W" 94.900435 0.000000 36.099794 100.000000 13.699550 -10.601563 -4.500000
3136 "10F TM WHITE NK700747" 0.000000 0.000000 0.000000 0.000000 100.000000 0.500000 0.500000
3137 "03S TM BLACK NK700747" 93.000687 8.000305 31.999695 100.000000 16.499580 -7.500000 -2.898438
3138 "05X TM ANTHRACITE NK700747" 68.999771 43.999390 46.999313 80.000000 23.599603 -2.898438 -0.898438
3139 "2AQ TM BROWN NK700747" 25.999847 66.999313 83.999390 91.999695 20.700389 8.699219 9.800781
3140 "31V TM DARK GREEN NK700747" 91.999695 2.999924 90.000763 70.000763 32.199588 -28.898438 12.000000
3141 "3EM TM KELLY GREEN NK700747" 82.000458 5.999847 86.999313 30.000763 49.300374 -36.601563 20.800781
3142 "43V TM NAVY NK700747" 100.000000 74.999619 23.999390 82.999924 17.000076 0.898438 -12.601563
3143 "45W TM BLUSTERY NK700747" 94.999619 0.000000 62.000458 20.000000 53.200580 -48.398438 2.398438
3144 "49V TM ROYAL NK700747" 97.000076 60.999466 14.999619 5.000381 41.100175 -9.398438 -32.800781
3145 "4ES TM AERO BLUE NK700747" 97.000076 11.000229 20.000000 8.999771 56.099794 -37.601563 -25.699219
3146 "52V TM PURPLE NK700747" 91.000229 88.999771 0.999466 11.999695 33.000687 17.000000 -39.898438
3147 "64V TM SCARLET NK700747" 5.000381 100.000000 80.999466 19.000534 43.599603 57.300781 27.300781
3148 "67Y TM MAROON NK700747" 48.999771 100.000000 74.999619 74.999619 21.100175 19.699219 3.800781
3149 "69W TM CRIMSON NK700747" 11.999695 100.000000 79.000534 54.000153 31.000229 39.500000 16.398438
3150 "69Y TM CARDINAL NK700747" 14.099336 100.000000 63.999390 65.000381 27.400626 34.800781 9.898438
3151 "6DR TM PINK FIRE II NK700747" 14.000153 82.999924 2.999924 0.000000 56.200504 50.601563 -12.800781
3152 "48Y ITALY BLUE NK728788" 85.000381 25.000381 3.999390 6.999313 50.099947 -19.398438 -40.699219
3153 "06F ANTHRACITE NK726466 15NA" 68.999771 41.199359 47.100023 78.800641 22.800031 -2.601563 0.300781
3154 "20Q DARK CINDER NK726466 15NA" 23.100633 67.100023 83.900206 87.100023 19.400320 8.500000 12.898438
3155 "39Y GORGE GREEN NK726466 15NA" 92.899977 7.100023 92.899977 72.199588 27.800412 -25.898438 13.000000
3156 "31W CLASSIC GREEN NK726466 15N" 83.900206 10.200656 87.800412 25.900664 48.299382 -35.101563 24.398438
3157 "2DH MEDIUM OLIVE NK726466 15NA" 27.100023 14.900435 73.299763 70.200656 41.399252 -3.101563 25.000000
3158 "41S COLLEGE NAVY NK726466 15N" 100.000000 74.900435 21.199359 80.000000 14.900435 0.398438 -11.898438
3159 "45W BLUSTERY NK726466 15NA" 96.099794 0.000000 58.800641 20.399786 50.899519 -45.300781 -0.601563
3160 "4EV GAME ROYAL NK726466 15NA" 96.899367 62.000458 14.900435 5.900664 37.700465 -7.398438 -36.398438
3161 "4EY VALOR BLUE NK726466 15NA" 56.499580 18.800641 0.000000 7.800412 68.200198 -8.101563 -26.300781
3162 "44A TIDAL BLUE NK726466 15NA" 89.799344 2.000458 37.999542 3.900206 62.200351 -38.199219 -19.300781
3163 "56N FIELD PURPLE NK726466 15NA" 91.000229 92.899977 1.199359 12.899977 29.900053 20.699219 -37.601563
3164 "65N UNI RED NK726466 15NA" 5.099565 100.000000 83.900206 17.999542 39.800107 56.699219 30.601563
3165 "66P DEEP MAROON NK726466 15NA" 49.799344 100.000000 72.199588 70.200656 18.100252 18.500000 6.300781
3166 "69W TM CRIMSON NK726466 15NA" 5.900664 100.000000 76.099794 51.400015 28.000305 38.500000 20.898438
3167 "69X TEAM MAROON NK726466 15NA" 18.800641 100.000000 67.100023 61.199359 23.300526 30.601563 12.398438
3168 "6DR PINK FIRE II NK726466 15NA" 21.199359 76.099794 0.000000 0.000000 54.900435 48.601563 -13.398438
3169 "81F DESERT ORNG NK726466 15NA" 17.999542 80.000000 92.199588 37.999542 40.300603 30.800781 33.699219
3170 "89L TEAM ORANGE NK726466 15NA" 3.900206 89.799344 95.300221 0.000000 51.700618 58.898438 49.000000
3171 "87F BRGT CERAMIC NK726466 15NA" 0.000000 65.099565 100.000000 0.000000 66.100557 38.500000 68.398438
3172 "06H FLINT GREY NK726466 15NA" 52.899977 27.800412 16.099794 68.999771 41.100175 -5.898438 -6.398438
3173 "52M NEW ORCHID NK726466 15NA" 96.899367 89.799344 8.999771 52.199588 20.199893 12.601563 -24.300781
3174 "3EY PRO GREEN NK726466 15NA" 88.999771 30.200656 79.200427 77.300679 20.500496 -19.601563 6.199219
3175 "48Y ITALY BLUE NK726466 15NA" 88.599985 29.399557 3.900206 0.000000 50.099947 -19.398438 -40.699219
3176 "4LB GYM BLUE NK726466 15NA" 100.000000 63.100633 35.300221 22.000458 30.899519 -11.601563 -20.800781
3177 "89M UNI ORANGE NK726466 15NA" 8.200198 86.300450 96.099794 0.000000 50.400549 44.800781 49.398438
3178 "89N BRLLNT ORNGE NK726466 15NA" 0.000000 83.900206 96.099794 0.000000 64.600595 42.398438 66.898438
3179 "89Q ORNG HORIZON NK726466 15NA" 0.000000 48.999771 100.000000 3.900206 69.100481 29.898438 71.601563
3180 "44U SIGNAL BLUE NK726466 15NA" 100.000000 32.899977 7.800412 10.200656 44.499886 -16.601563 -42.699219
3181 "4KB DK TURQ NK726466 15NA" 88.200198 0.000000 32.899977 0.000000 60.999466 -44.699219 -15.398438
3182 "00A BLACK NK1022685 15NA" 94.900435 3.900206 34.099336 96.099794 13.699550 -10.601563 -4.500000
3183 "06F ANTHRACITE NK1022685 15NA" 68.999771 41.199359 47.100023 78.800641 22.800031 -2.601563 0.300781
3184 "20Q DARK CINDER NK1022685  15NA" 23.100633 67.100023 83.900206 87.100023 19.400320 8.500000 12.898438
3185 "39Y GORGE GREEN NK1022685  15NA" 92.899977 7.100023 92.899977 72.199588 27.800412 -25.898438 13.000000
3186 "31W CLASSIC GREEN NK1022685 15N" 83.900206 10.200656 87.800412 25.900664 48.299382 -35.101563 24.398438
3187 "2DH MEDIUM OLIVE NK1022685 15NA" 27.100023 14.900435 73.299763 70.200656 41.399252 -3.101563 25.000000
3188 "41S COLLEGE NAVY NK1022685  15N" 100.000000 74.900435 21.199359 80.000000 14.900435 0.398438 -11.898438
3189 "45W BLUSTERY NK1022685 15NA" 96.099794 0.000000 58.800641 20.399786 50.899519 -45.300781 -0.601563
3190 "4EV GAME ROYAL NK1022685  15NA" 96.899367 62.000458 14.900435 5.900664 37.700465 -7.398438 -36.398438
3191 "4EY VALOR BLUE NK1022685  15NA" 56.499580 18.800641 0.000000 7.800412 68.200198 -8.101563 -26.300781
3192 "44A TIDAL BLUE NK1022685 15NA" 89.799344 2.000458 37.999542 3.900206 62.200351 -38.199219 -19.300781
3193 "56N FIELD PURPLE NK1022685 15NA" 91.000229 92.899977 1.199359 12.899977 29.900053 20.699219 -37.601563
3194 "65N UNI RED NK1022685  15NA" 5.099565 100.000000 83.900206 17.999542 39.800107 56.699219 30.601563
3195 "66P DEEP MAROON NK1022685  15NA" 49.799344 100.000000 72.199588 70.200656 18.100252 18.500000 6.300781
3196 "69W TM CRIMSON NK1022685  15NA" 5.900664 100.000000 76.099794 51.400015 28.000305 38.500000 20.898438
3197 "69X TEAM MAROON NK1022685  15NA" 18.800641 100.000000 67.100023 61.199359 23.300526 30.601563 12.398438
3198 "6DR PINK FIRE II NK1022685 15NA" 21.199359 76.099794 0.000000 0.000000 54.900435 48.601563 -13.398438
3199 "81F DESERT ORNG NK1022685 15NA" 17.999542 80.000000 92.199588 37.999542 40.300603 30.800781 33.699219
3200 "89L TEAM ORANGE NK1022685 15NA" 3.900206 89.799344 95.300221 0.000000 51.700618 58.898438 49.000000
3201 "87F BRGT CERAMIC NK1022685 15NA" 0.000000 65.099565 100.000000 0.000000 66.100557 38.500000 68.398438
3202 "06H FLINT GREY NK1022685 15NA" 52.899977 27.800412 16.099794 68.999771 41.100175 -5.898438 -6.398438
3203 "52M NEW ORCHID NK1022685 15NA" 96.899367 89.799344 8.999771 52.199588 20.199893 12.601563 -24.300781
3204 "3EY PRO GREEN NK1022685 15NA" 88.999771 30.200656 79.200427 77.300679 20.500496 -19.601563 6.199219
3205 "48Y ITALY BLUE NK1022685 15NA" 88.599985 29.399557 3.900206 0.000000 50.099947 -19.398438 -40.699219
3206 "4LB GYM BLUE NK1022685 15NA" 100.000000 63.100633 35.300221 22.000458 30.899519 -11.601563 -20.800781
3207 "89M UNI ORANGE NK1022685 15NA" 8.200198 86.300450 96.099794 0.000000 50.400549 44.800781 49.398438
3208 "89N BRLLNT ORNGE NK1022685 15NA" 0.000000 83.900206 96.099794 0.000000 64.600595 42.398438 66.898438
3209 "89Q ORNG HORIZON NK1022685 15NA" 0.000000 48.999771 100.000000 3.900206 69.100481 29.898438 71.601563
3210 "44U SIGNAL BLUE NK1022685 15NA" 100.000000 32.899977 7.800412 10.200656 44.499886 -16.601563 -42.699219
3211 "4KB DK TURQ NK1022685 15NA" 88.200198 0.000000 32.899977 0.000000 60.999466 -44.699219 -15.398438
3212 "00A BLACK NK652165 15NA" 94.900435 3.900206 34.099336 96.099794 13.699550 -10.601563 -4.500000
3213 "20Q DARK CINDER NK652165 15NA" 23.100633 67.100023 83.900206 87.100023 19.400320 8.500000 12.898438
3214 "2DH MEDIUM OLIVE NK652165 15NA" 27.100023 14.900435 73.299763 70.200656 41.399252 -3.101563 25.000000
3215 "39Y GORGE GREEN NK652165 15NA" 92.899977 7.100023 92.899977 72.199588 27.800412 -25.898438 13.000000
3216 "31W CLASSIC GREEN NK652165 15N" 83.900206 10.200656 87.800412 25.900664 48.299382 -35.101563 24.398438
3217 "41S COLLEGE NAVY NK652165 15N" 100.000000 74.900435 21.199359 80.000000 14.900435 0.398438 -11.898438
3218 "4EV GAME ROYAL NK652165 15NA" 96.899367 62.000458 14.900435 5.900664 37.700465 -7.398438 -36.398438
3219 "4EY VALOR BLUE NK652165 15NA" 56.499580 18.800641 0.000000 7.800412 68.200198 -8.101563 -26.300781
3220 "56N FIELD PURPLE NK652165 15NA" 91.000229 92.899977 1.199359 12.899977 29.900053 20.699219 -37.601563
3221 "65N UNI RED NK652165 15NA" 5.099565 100.000000 83.900206 17.999542 39.800107 56.699219 30.601563
3222 "66P DEEP MAROON NK652165 15NA" 49.799344 100.000000 72.199588 70.200656 18.100252 18.500000 6.300781
3223 "69W TM CRIMSON NK652165 15NA" 5.900664 100.000000 76.099794 51.400015 28.000305 38.500000 20.898438
3224 "69X TEAM MAROON NK652165 15NA" 18.800641 100.000000 67.100023 61.199359 23.300526 30.601563 12.398438
3225 "81F DESERT ORNG NK652165 15NA" 17.999542 80.000000 92.199588 37.999542 40.300603 30.800781 33.699219
3226 "87F BRGT CERAMIC NK652165 15NA" 0.000000 65.099565 100.000000 0.000000 66.100557 38.500000 68.398438
3227 "89L TEAM ORANGE NK652165 15NA" 3.900206 89.799344 95.300221 0.000000 51.700618 58.898438 49.000000
3228 "00A BLACK NK1022685 65N" 94.900435 0.000000 34.099336 100.000000 10.000763 2.000000 1.000000
3229 "00A BLACK NK1013759 4EV" 94.900435 3.900206 34.099336 100.000000 13.699550 -10.601563 -4.500000
3230 "00A BLACK NK1022685 4EV" 94.900435 3.900206 34.099336 100.000000 13.699550 -10.601563 -4.500000
3231 "52M NEW ORCHID W213WK" 92.001221 89.001297 11.000229 54.000153 20.100710 12.601563 -24.300781
3232 "52M NEW ORCHID H3353" 91.000229 88.099489 11.000229 53.499657 20.199893 12.601563 -24.300781
3233 "10A WHITE NK1043135M" 0.000000 0.000000 0.000000 0.000000 100.000000 0.500000 0.500000
3234 "00A BLACK NK1043135M" 94.999619 22.000458 34.099336 99.000534 13.699550 -10.601563 -4.500000
3235 "06F ANTHRACITE NK1043135M" 76.000610 50.000763 48.999771 86.900130 22.800031 -2.601563 0.300781
3236 "01V WOLF GREY NK1043135M" 36.000610 28.000305 28.999771 7.800412 70.099947 0.601563 2.601563
3237 "01P DK STEEL GREY NK1043135M" 47.800412 37.500572 42.999924 50.000763 45.299458 1.000000 3.898438
3238 "20Q DARK CINDER NK1043135M" 30.099947 67.800412 83.999390 88.999771 19.400320 8.500000 12.898438
3239 "39Y GORGE GREEN NK1043135M" 91.999695 32.899977 91.999695 66.999313 27.800412 -25.898438 13.000000
3240 "31W CLASSIC GREEN NK1043135M" 80.500496 11.000229 86.999313 25.999847 48.299382 -35.101563 24.398438
3241 "2DH MEDIUM OLIVE NK1043135M" 19.000534 10.499733 69.500267 71.999695 41.399252 -3.101563 25.000000
3242 "41S COLLEGE NAVY NK1043135M" 96.000610 73.499657 17.000076 82.499428 14.900435 0.398438 -11.898438
3243 "45W BLUSTERY NK1043135M" 92.500191 0.000000 61.300069 19.499504 50.899519 -45.300781 -0.601563
3244 "4EV GAME ROYAL NK1043135M" 94.000153 62.000458 10.000763 10.000763 37.700465 -7.398438 -36.398438
3245 "4EY VALOR BLUE NK1043135M" 54.999619 20.999466 0.000000 10.499733 68.200198 -8.101563 -26.300781
3246 "4ES AERO BLUE NK1043135M" 94.200046 6.999313 22.000458 3.999390 53.499657 -36.000000 -30.500000
3247 "44A TIDAL BLUE NK1043135M" 84.600595 0.999466 32.300298 7.499809 62.200351 -38.199219 -19.300781
3248 "56N FIELD PURPLE NK1043135M" 89.700160 90.000763 0.999466 14.999619 29.900053 20.699219 -37.601563
3249 "65N UNI RED NK1043135M" 2.999924 96.000610 83.999390 20.900282 39.800107 56.699219 30.601563
3250 "66P DEEP MAROON NK1043135M" 52.500191 94.000153 68.000305 75.199512 18.100252 18.500000 6.300781
3251 "69W TM CRIMSON NK1043135M" 3.999390 93.499657 81.499962 58.500038 28.000305 38.500000 20.898438
3252 "69X TEAM MAROON NK1043135M" 11.999695 97.000076 66.999313 69.900053 23.300526 30.601563 12.398438
3253 "66Z PINK FIRE II NK1043135M" 22.499428 77.000076 2.000458 2.000458 54.900435 48.601563 -13.398438
3254 "79W TEAM GOLD NK1043135M" 17.000076 24.499886 50.000763 0.999466 79.499504 3.800781 29.800781
